"","timestamp_start","comment","label","collar_height","observation","volume_total","co2_dry_initial_value","fco2_dry","fco2_dry_lin","pa_mean","ta_mean","ch4_dry_initial_value","ch4_dry_deadband","ch4_dry_stop_time","co2_dry_deadband","co2_dry_stop_time","n2o_deadband","n2o_stop_time","n2o_initial_value","fch4_dry_lin","fch4_dry_lin_se","fch4_dry_lin_d_cdt","fco2_dry_lin_se","fco2_dry_lin_d_cdt","fn2o_lin","fn2o_lin_d_cdt","fn2o_lin_se","ts_1_mean","swc_2_mean","latitude","longitude","site","manure","topo1","rep","corn","fch4_dry_lin_r2","fco2_dry_lin_r2","fn2o_lin_r2","DateTime","Date"
"235","20230906092803.000000","VB2-2C-O","VB13",2.5,"120.000000","5164.300000","528.370000","5.055830",4.89854,"100.910000","25.851820","2398.964000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","377.306690",164.14854,"0.029420","25.656330","0.003030","0.765640",0.37477,"0.058530","0.000880","21.628330","0.323780","44.016660","-73.326490","VB","Injection","high","C","O","0.999870","0.998470","0.978300",2023-09-06 09:28:03,2023-09-06
"236","20230906093115.000000","VB2-2C-I","VB14",3.5,"120.000000","5482.300000","506.180000","12.334970",10.78001,"100.900000","25.996320","2373.243000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","352.885670",-0.08767,"0.000530","-0.012880","0.010330","1.584390",8.22667,"1.208260","0.007810","21.666570","0.323000","44.016660","-73.326520","VB","Injection","high","C","I","0.857560","0.995850","0.995920",2023-09-06 09:31:15,2023-09-06
"237","20230906094801.000000","VB2-2B-O","VB15",3.67,"120.000000","5536.360000","503.830000","8.457230",8.45723,"100.870000","26.740380","2328.130000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","357.822890",-0.06279,"0.000530","-0.009190","0.002110","1.237450",3.52848,"0.515890","0.001130","21.477620","0.317000","44.014760","-73.326220","VB","Injection","high","B","O","0.753440","0.999720","0.999530",2023-09-06 09:48:01,2023-09-06
"238","20230906095109.000000","VB2-2B-I","VB16",3.25,"120.000000","5402.800000","499.750000","9.615970",9.61597,"100.880000","26.609070","2328.367000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","354.392090",-0.07761,"0.000570","-0.011630","0.006860","1.441050",2.98251,"0.446640","0.002650","21.495070","0.318100","44.014780","-73.326240","VB","Injection","high","B","I","0.810180","0.997790","0.996560",2023-09-06 09:51:09,2023-09-06
"239","20230906095916.000000","VB2-1B-O","VB17",2.75,"120.000000","5243.800000","499.630000","5.963980",5.48775,"100.850000","27.687250","2393.147000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","403.301870",15.13042,"0.005040","2.346460","0.003470","0.851050",44.67437,"6.923310","0.017120","22.117120","0.474000","44.014370","-73.326180","VB","Injection","low","B","O","0.999550","0.998370","0.999400",2023-09-06 09:59:16,2023-09-06
"240","20230906100334.000000","VB2-1B-I","VB18",2.33,"120.000000","5110.240000","502.040000","9.962720",8.51169,"100.850000","28.973250","2421.542000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","427.095320",19.16279,"0.008960","3.067280","0.006830","1.362420",60.62175,"9.695530","0.026550","23.742000","0.417020","44.014340","-73.326190","VB","Injection","low","B","I","0.999160","0.997540","0.999270",2023-09-06 10:03:34,2023-09-06
"241","20230906101609.000000","VB2-1A-I","VB19",3.33,"120.000000","5428.240000","483.190000","1.994350",1.71222,"100.830000","29.799140","2961.292000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","348.974060",104.42867,"0.096810","15.786500","0.009040","0.258840",0.09893,"0.014940","0.000520","22.810370","0.482000","44.013800","-73.326430","VB","Injection","low","A","I","0.996330","0.893140","0.894100",2023-09-06 10:16:09,2023-09-06
"242","20230906101919.000000","VB2-1A-O","VB20",1.5,"120.000000","4846.300000","470.990000","1.839260",1.83926,"100.830000","29.949610","3196.402000","20.000000","120.000000","35.000000","120.000000","20.000000","120.000000","348.244490",20.88558,"0.007020","3.536860","0.003670","0.311470",0.10837,"0.018330","0.000440","22.593870","0.488860","44.013790","-73.326430","VB","Injection","low","A","O","0.999610","0.988620","0.946660",2023-09-06 10:19:19,2023-09-06
"243","20230906102802.000000","VB2-2A-I","VB21",3,"120.000000","5323.300000","479.570000","5.067350",4.06085,"100.840000","28.918750","2275.201000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","349.373670",0.22542,"0.000790","0.034540","0.005270","0.622200",2.43286,"0.372480","0.000960","23.226430","0.348780","44.013530","-73.326270","VB","Injection","high","A","I","0.951020","0.993010","0.999360",2023-09-06 10:28:02,2023-09-06
"244","20230906103148.000000","VB2-2A-O","VB22",2,"120.000000","5005.300000","483.480000","5.956240",4.93214,"100.840000","29.288290","2262.926000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","348.503400",0.10305,"0.000500","0.016830","0.005040","0.805640",1.6958,"0.276800","0.000750","23.301110","0.347900","44.013520","-73.326300","VB","Injection","high","A","O","0.919900","0.996190","0.999290",2023-09-06 10:31:48,2023-09-06
"245","20230906105212.000000","VB1-2A-I","VB23",4,"120.000000","5641.300000","487.910000","8.070690",7.22124,"100.830000","28.846720","2285.193000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","357.671480",-0.10461,"0.000990","-0.015160","0.004550","1.046620",4.19725,"0.607850","0.001420","22.641960","0.329000","44.013650","-73.327230","VB","BAU","high","A","I","0.706450","0.998150","0.999460",2023-09-06 10:52:12,2023-09-06
"246","20230906105514.000000","VB1-2A-O","VB24",4,"120.000000","5641.300000","476.350000","11.279530",10.37903,"100.820000","28.695570","2246.241000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","353.036290",-0.01529,"0.000540","-0.002210","0.004140","1.502400",3.79693,"0.549190","0.000880","22.674680","0.331370","44.013640","-73.327250","VB","BAU","high","A","O","0.148400","0.999260","0.999750",2023-09-06 10:55:14,2023-09-06
"247","20230906110355.000000","VB1-2B-O","VB25",3.75,"120.000000","5561.800000","468.190000","8.546290",6.78984,"100.810000","29.609410","2257.042000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","349.892860",0.03905,"0.000560","0.005760","0.005880","1.001510",5.92501,"0.873250","0.003290","23.231940","0.356840","44.013710","-73.327810","VB","BAU","high","B","O","0.516310","0.996630","0.998610",2023-09-06 11:03:55,2023-09-06
"248","20230906110736.000000","VB1-2B-I","VB27",3.5,"120.000000","5482.300000","465.940000","11.706150",10.46917,"100.810000","29.615620","2252.482000","44.000000","120.000000","20.000000","120.000000","20.000000","120.000000","349.435520",0.10494,"0.000810","0.015690","0.006380","1.565580",2.82224,"0.421710","0.001180","22.938440","0.360500","44.013690","-73.327840","VB","BAU","high","B","I","0.834060","0.998370","0.999230",2023-09-06 11:07:36,2023-09-06
"249","20230906111919.000000","VB1-1A-O","VB28",2,"120.000000","5005.300000","464.880000","9.660280",8.96838,"100.760000","32.463820","2325.497000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","357.286540",15.13498,"0.003720","2.502430","0.008320","1.482840",61.25926,"10.121300","0.013690","24.086780","0.511720","44.015060","-73.328090","VB","BAU","low","A","O","0.999780","0.996920","0.999820",2023-09-06 11:19:19,2023-09-06
"250","20230906112309.000000","VB1-1A-I","VB29",3.17,"120.000000","5377.360000","468.560000","2.319710",1.9436,"100.760000","32.285430","2355.966000","20.000000","120.000000","40.000000","120.000000","20.000000","120.000000","366.238590",28.07451,"0.005160","4.352170","0.006680","0.301300",0.07392,"0.011410","0.000620","24.444710","0.514000","44.015050","-73.328090","VB","BAU","low","A","I","0.999860","0.963080","0.777900",2023-09-06 11:23:09,2023-09-06
"251","20230906113128.000000","VB1-1B-I","VB30",3,"120.000000","5323.300000","467.200000","11.927460",8.49679,"100.760000","32.629500","2273.529000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","356.050090",12.04452,"0.004520","1.867620","0.019030","1.317510",6.8923,"1.067920","0.001370","23.336860","0.513930","44.015500","-73.327500","VB","BAU","low","B","I","0.999430","0.979960","0.999840",2023-09-06 11:31:28,2023-09-06
"252","20230906113450.000000","VB1-1B-O","VB31",2.5,"120.000000","5164.300000","459.870000","7.413330",7.41333,"100.750000","31.677750","2284.914000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","387.524440",18.17449,"0.008930","2.929550","0.007120","1.194960",118.6093,"18.934600","0.034550","23.250770","0.495920","44.015520","-73.327500","VB","BAU","low","B","O","0.999090","0.996530","0.999670",2023-09-06 11:34:50,2023-09-06
"253","20230906114118.000000","VB1-1C-I","VB32",2.33,"120.000000","5110.240000","461.430000","8.884600",8.14059,"100.740000","32.698490","2239.800000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","353.413690",1.68861,"0.000940","0.273050","0.014700","1.316340",81.05011,"13.095780","0.016910","22.514410","0.246150","44.015980","-73.327230","VB","BAU","low","C","I","0.998840","0.987930","0.999840",2023-09-06 11:41:18,2023-09-06
"254","20230906114509.000000","VB1-1C-O","VB33",2,"120.000000","5005.300000","461.010000","7.408390",6.15134,"100.760000","32.413600","2232.242000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","366.511100",1.30414,"0.000730","0.215850","0.009040","1.018120",50.37607,"8.331360","0.009860","31.582850","0.255880","44.015990","-73.327230","VB","BAU","low","C","O","0.998870","0.992330","0.999860",2023-09-06 11:45:09,2023-09-06
"255","20230906115224.000000","VB1-2C-O","VB34",4,"120.000000","5641.300000","455.030000","10.006350",7.02051,"100.740000","31.637820","2209.293000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","358.029390",-0.00301,"0.001090","-0.000440","0.009510","1.029730",4.93533,"0.723350","0.007640","22.985200","0.421300","44.016320","-73.328230","VB","BAU","high","C","O","0.001660","0.991700","0.989190",2023-09-06 11:52:24,2023-09-06
"256","20230906115535.000000","VB1-2C-I","VB35",3.83,"120.000000","5587.240000","457.120000","10.241610",8.28714,"100.730000","31.728380","2199.318000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","355.755170",-0.05132,"0.000820","-0.007590","0.008900","1.225430",10.30661,"1.523000","0.003790","23.094570","0.422490","44.016310","-73.328220","VB","BAU","high","C","I","0.467790","0.994860","0.999400",2023-09-06 11:55:35,2023-09-06
"257","20230920104323.000000","VB3-1B-O","VB_1",1.75,"119.000000","4925.800000","448.540000","1.993160",1.73727,"101.650000","20.917860","2072.305000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.720420",0.12172,"0.000670","0.019220","0.003180","0.274360",0.0535,"0.008450","0.000510","14.490860","0.457000","44.017240","-73.323670","VB","DAF","low","B","O","0.894250","0.986980","0.739230",2023-09-20 10:43:23,2023-09-20
"258","20230920104645.000000","VB3-1B-I","VB_2",1,"119.000000","4687.300000","447.820000","0.292090",0.29209,"101.650000","21.119560","2075.537000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.999240",0.42013,"0.001340","0.069660","0.003220","0.048430",0.02261,"0.003750","0.000480","-9999.000000","0.454330","44.017240","-73.323660","VB","DAF","low","B","I","0.965170","0.697990","0.381320",2023-09-20 10:46:45,2023-09-20
"259","20230920105419.000000","VB3-1C-I","VB_3",2.63,"119.000000","5205.640000","449.930000","4.552480",4.27407,"101.670000","20.345550","2072.845000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.383000",0.06487,"0.001220","0.009650","0.003390","0.635820",0.07058,"0.010500","0.000700","14.991280","0.385500","44.015670","-73.323930","VB","DAF","low","C","I","0.388070","0.997220","0.694420",2023-09-20 10:54:19,2023-09-20
"260","20230920105718.000000","VB3-1C-O","VB_4",3.13,"120.000000","5364.640000","454.330000","3.428580",3.16195,"101.680000","19.927460","2064.060000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.631090",0.02264,"0.000550","0.003260","0.002010","0.455620",0.01906,"0.002750","0.000500","15.034980","0.388000","44.015680","-73.323920","VB","DAF","low","C","O","0.263070","0.998100","0.233470",2023-09-20 10:57:18,2023-09-20
"261","20230920110502.000000","VB3-2A-I","VB_5",4,"120.000000","5641.300000","447.470000","2.440290",2.05114,"101.670000","20.815670","2056.647000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.425970",0.03689,"0.000490","0.005080","0.002540","0.282270",0.04766,"0.006560","0.000730","15.506820","0.308580","44.016080","-73.324440","VB","DAF","high","A","I","0.526740","0.992110","0.450830",2023-09-20 11:05:02,2023-09-20
"262","20230920110804.000000","VB3-2A-O","VB_6",3.25,"119.000000","5402.800000","447.600000","3.113390",2.783,"101.680000","20.737780","2050.874000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.368530",0.01522,"0.000430","0.002180","0.002520","0.399300",0.05389,"0.007730","0.000410","15.439040","0.280100","44.016090","-73.324450","VB","DAF","high","A","O","0.205110","0.996110","0.781960",2023-09-20 11:08:04,2023-09-20
"263","20230920111347.000000","VB3-2B-I","VB_7",3,"119.000000","5323.300000","445.810000","2.500530",2.28373,"101.660000","21.116560","2047.145000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.424110",0.18097,"0.000460","0.026440","0.002550","0.333630",0.06423,"0.009380","0.000610","15.706940","0.374960","44.016230","-73.324580","VB","DAF","high","B","I","0.970750","0.994290","0.708710",2023-09-20 11:13:47,2023-09-20
"264","20230920111645.000000","VB3-2B-O","VB_8",2.75,"120.000000","5243.800000","446.710000","3.340050",2.81242,"101.670000","21.701850","2045.186000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.406290",0.03991,"0.000460","0.005920","0.003160","0.417110",0.04888,"0.007250","0.000390","15.599370","0.412800","44.016260","-73.324600","VB","DAF","high","B","O","0.627140","0.994400","0.778380",2023-09-20 11:16:45,2023-09-20
"265","20230920112304.000000","VB3-2C-O","VB_9",3.25,"120.000000","5402.800000","453.130000","2.907300",2.78377,"101.670000","21.605080","2039.817000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.144280",0.04093,"0.001330","0.005890","0.004820","0.400600",0.07508,"0.010800","0.000720","15.658730","0.403330","44.016790","-73.324950","VB","DAF","high","C","O","0.167410","0.986000","0.694570",2023-09-20 11:23:04,2023-09-20
"266","20230920112600.000000","VB3-2C-I","VB_10",2.88,"120.000000","5285.140000","450.320000","3.227300",0.64696,"101.660000","21.543860","2038.074000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.218030",-0.03407,"0.000550","-0.005020","0.006600","0.095320",0.01222,"0.001800","0.000420","15.604800","0.401000","44.016800","-73.324930","VB","DAF","high","C","I","0.459360","0.680580","0.159570",2023-09-20 11:26:00,2023-09-20
"267","20230920113611.000000","VB3-1A-O","VB_11",1,"119.000000","4687.300000","444.930000","0.339780",0.33978,"101.650000","22.845110","2036.846000","20.000000","119.000000","36.000000","119.000000","20.000000","120.000000","338.050780",0.09565,"0.000560","0.015920","0.003410","0.056550",0.07864,"0.013080","0.000550","16.451920","0.452000","44.017230","-73.324220","VB","DAF","low","A","O","0.893080","0.770820","0.853340",2023-09-20 11:36:11,2023-09-20
"268","20230920113905.000000","VB3-1A-I","VB_12",1,"108.000000","4687.300000","443.940000","0.341800",0.3418,"91.500000","20.849420","2035.131000","20.000000","108.000000","48.000000","108.000000","20.000000","120.000000","337.910190",0.06384,"0.000740","0.010640","0.004350","0.056950",0.04382,"0.007300","0.000430","14.173100","0.406800","44.017220","-73.324230","VB","DAF","low","A","I","0.728480","0.777650","0.744230",2023-09-20 11:39:05,2023-09-20
"269","20230920121325.000000","VB2-2C-O","VB_13",1,"120.000000","4687.300000","446.040000","0.643070",0.64307,"101.640000","24.698770","2033.602000","20.000000","120.000000","37.000000","120.000000","20.000000","120.000000","338.706770",0.87315,"0.000930","0.145730","0.004620","0.107330",0.19412,"0.032380","0.000610","17.116740","0.350270","44.016710","-73.326680","VB","Injection","high","C","O","0.995990","0.869490","0.966530",2023-09-20 12:13:25,2023-09-20
"270","20230920121650.000000","VB2-2C-I","VB_14",3.23,"119.000000","5396.440000","444.300000","6.325230",5.74308,"101.640000","23.642860","2025.966000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.773490",-0.05531,"0.000450","-0.008030","0.003830","0.833430",0.11798,"0.017110","0.000470","16.678010","0.351000","44.016700","-73.326650","VB","Injection","high","C","I","0.762670","0.997940","0.931680",2023-09-20 12:16:50,2023-09-20
